,siteID,siteuse,replsite,lon_WGS84,lat_WGS84,stratum,wgt,ip,caty,Join_Count,TARGET_FID,JOIN_FID,COMID,FDATE,Resolution,GNIS_ID,GNIS_NAME,LENGTHKM,REACHCODE,WBAREACOMI,FTYPE,FCODE,StreamLeve,StreamOrde,StreamCalc,FromNode,ToNode,Hydroseq,LevelPathI,Pathlength,TerminalPa,ArbolateSu,Divergence,StartFlag,TerminalFl,DnLevel,UpLevelPat,UpHydroseq,DnLevelPat,DnMinorHyd,DnDrainCou,DnHydroseq,FromMeas,ToMeas,RtnDiv,AreaSqKM,TotDASqKM,DivDASqKM,Tidal,TOTMA,HWNodeSqKM,MAXELEVRAW,MINELEVRAW,MAXELEVSMO,MINELEVSMO,SLOPE,ELEVFIXED,HWTYPE,SLOPELENKM,LakeFract,SurfArea,RAreaHLoad,FCODEDesc,ONOFFNET,PopupTitle,PopupSubti,Shape__Len,OBJECTID_1,PERMIT_BAS,SUM_SHAPE_,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,Shape__Are,Shape__L_1,Shape_Leng,geometry,fcode,stream_order,
804,Site-04,Base,None,-73.74433797,40.81041838,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,12939,68,9509262,9/7/1999,Medium,970359,Mitchells Creek,2.87,2.0302E+12,0,Stream/River,46006,1,1,1,200123000,200074000,200004000,200004000,0,200004000,2.87,0,1,1,0,0,0,1.50E+08,0,1,2.00E+08,0,100,0,3.4956,3.4956,3.4956,0,0.156217,0.0873,707,-32,707,-32,0.00271591,0,H,2.721,0,0,0,Perennial,1,Mitchells Creek,Perennial Stream/River,0.028983896,12939,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.028983895,c(605906.357583848, 4518470.56580619),46006,1
805,Site-05,Base,None,-72.76873602,40.90344035,atlantic_ocean_long_island_sound,42302.29222,2.36E-05,3,1,12982,62,9496636,7/22/2008,Medium,970467,Peconic River,0.473,2.0302E+12,9495732,Artifical Path,55800,1,3,3,200073000,200072000,200022000,200017000,14.545,200017000,27.804,0,0,0,1,200017000,200022000,200017000,0,1,200021000,45.6536,71.2104,0,6.4323,151.056,151.056,0,0.00218062,0,0,753,879,858,0.00044397,0,NA,0.473,1,24199.4,0.109031,NA,1,Peconic River,Artifical Path,0.005525073,12982,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.005525074,c(687933.17246827, 4530434.84828395),55800,3
806,Site-06,Base,None,-73.53309413,41.2436173,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,376,68,7731895,9/6/1999,Medium,NA,NA,1.566,1.10001E+12,0,Stream/River,46006,2,1,1,150065000,150048000,150052000,150033000,30.466,150009000,1.566,0,1,0,2,0,0,150033000,0,1,150038000,30.5286,100,0,0.7533,0.7533,0.7533,0,0.0818595,0.099,21585,16688,21585,16688,0.0345833,0,H,1.416,0,0,0,Perennial,1,Stream/River,Perennial,0.015463769,376,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.015463768,c(622915.448051758, 4566838.91180584),46006,1
807,Site-07,Base,None,-73.14068584,40.9641427,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,12894,68,9509806,7/22/2008,Medium,NA,NA,0.691,2.0302E+12,9508518,Artifical Path,55800,1,1,1,200123000,200074000,200098000,200074000,0.17,200074000,0.69,0,1,0,1,0,0,200074000,0,1,200074000,0,100,0,1.0737,1.0737,1.0737,1,0,0.4122,-107,-107,-20,-20,1.00E-05,0,H,0.541,-9998,-9998,-9998,NA,1,Artifical Path,NA,0.007591941,12894,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.007591942,c(656459.793030639, 4536441.19348752),55800,1
808,Site-08,Base,None,-73.14996583,40.7612015,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,13060,62,9498334,9/7/1999,Medium,947308,Connetquot Brook,0.891,2.0302E+12,0,Stream/River,46006,1,2,2,200073000,200090000,200061000,200030000,6.403,200030000,8.11,0,0,0,1,200030000,200098000,200030000,0,1,200051000,0,100,0,0.7317,62.8461,62.8461,1,0,0,0,217,301,217,0.00094276,0,NA,0.891,0,0,0,Perennial,1,Connetquot Brook,Perennial Stream/River,0.008824,13060,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.008823999,c(656154.957741696, 4513895.04219762),46006,2
809,Site-09,Base,None,-73.74297335,41.11504279,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,12450,68,6240375,7/22/2008,Medium,NA,NA,3.189,2.0301E+12,6240309,Artifical Path,55800,1,2,2,200032000,200032000,200041000,200006000,45.569,200006000,10.038,0,0,0,1,200006000,200049000,200006000,0,1,200038000,0,100,0,3.6999,8.9676,8.9676,0,23.189,0,0,10690,10788,10788,1.00E-05,0,NA,3.189,0.372907,3223260,3.83359,NA,1,Artifical Path,NA,0.031388611,12450,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.031388612,c(605534.997837008, 4552289.35527333),55800,2
810,Site-10,Base,None,-73.81437993,40.98125534,atlantic_ocean_long_island_sound,42302.29222,2.36E-05,3,1,12353,68,6241835,9/7/1999,Medium,944820,Bronx River,5.2,2.0301E+12,0,Stream/River,46006,1,3,3,200032000,200032000,200028000,200006000,26.842,200006000,54.188,0,0,0,1,200006000,200029000,200006000,0,1,200027000,2.93201,51.0579,0,6.4008,84.15,84.15,0,0.15171,0,0,2746,4539,2785,0.00337307,0,NA,5.2,0,0,0,Perennial,1,Bronx River,Perennial Stream/River,0.049283573,12353,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.049283573,c(599741.717621207, 4537353.06507188),46006,3
811,Site-11,Over,Next,-72.65641102,40.83261206,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,13323,62,9496274,10/11/1999,Medium,943454,Beaverdam Creek,1.22,2.0302E+12,0,Stream/River,46006,1,2,2,200072000,200073000,200074000,200040000,2.221,200040000,7.552,0,0,0,1,200040000,200098000,200040000,0,1,200061000,26.0809,100,0,1.0728,6.3963,6.3963,0,0.0571138,0,0,206,853,206,0.00530327,0,NA,1.22,0,0,0,Perennial,1,Beaverdam Creek,Perennial Stream/River,0.011231901,13323,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.011231902,c(697605.310609264, 4522818.92776955),46006,2
812,Site-12,Over,Next,-73.71620104,40.59667851,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13121,62,9499374,9/7/1999,Medium,NA,NA,0.796,2.0302E+12,0,Stream/River,46006,1,1,0,200073000,200073000,200074000,200031000,2.062,200031000,0.874,2,0,0,1,200047000,200098000,200031000,0,1,200061000,0,100,0,0.1764,0.1773,0.1764,1,0,0,0,7,19,12,0.00010819,0,NA,0.647,0,0,0,Perennial,1,Stream/River,Perennial,0.007762321,13121,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.007762321,c(608626.332352628, 4494778.11167058),46006,1
813,Site-13,Over,Next,-73.73679836,41.13013258,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,12407,68,6240163,9/6/1999,Medium,NA,NA,1.035,2.0301E+12,0,Stream/River,46006,2,1,1,200105000,200032000,200115000,200045000,49.858,200006000,1.035,0,1,0,2,0,0,200045000,0,1,200066000,0,100,0,0.3762,0.3762,0.3762,0,0.0551271,0.1089,19645,12539,19645,12670,0.0788136,0,H,0.885,0,0,0,Perennial,1,Stream/River,Perennial,0.009556499,12407,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.009556498,c(606029.143626091, 4553972.05607869),46006,1
814,Site-14,Over,Next,-73.78875542,41.01722757,atlantic_ocean_long_island_sound,42302.29222,2.36E-05,3,1,12355,68,6240361,9/6/1999,Medium,944820,Bronx River,5.277,2.0301E+12,0,Stream/River,46006,1,3,3,200032000,200032000,200029000,200006000,32.042,200006000,48.988,0,0,0,1,200006000,200030000,200006000,0,1,200028000,51.0579,100,0,18.3078,77.7492,77.7492,0,0.168197,0,0,4539,5454,4539,0.00173393,0,NA,5.277,0,0,0,Perennial,1,Bronx River,Perennial Stream/River,0.052209626,12355,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.052209625,c(601842.062263247, 4541376.02465572),46006,3
815,Site-15,Over,Next,-72.91656793,40.83556606,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13036,62,9496458,10/11/1999,Medium,974193,Carmans River,2.954,2.0302E+12,0,Stream/River,46006,1,1,1,200072000,200073000,200047000,200027000,8.865,200027000,10.131,0,0,0,1,200027000,200053000,200027000,0,1,200043000,66.4651,100,0,6.7176,191.779,191.779,0,0.099235,0,0,300,861,300,0.00189911,0,NA,2.954,0,0,0,Perennial,1,Carmans River,Perennial Stream/River,0.031957508,13036,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.031957506,c(675660.250647605, 4522592.45223618),46006,1
816,Site-16,Over,Next,-73.65435403,40.65347721,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,13493,62,9500116,7/22/2008,Medium,957278,Mill River,1.513,2.0302E+12,9497934,Artifical Path,55800,1,2,2,200073000,200073000,200040000,200033000,2.905,200033000,8.538,0,0,0,1,200033000,200043000,200033000,0,1,200037000,0,99.6978,0,5.4162,85.1391,85.1391,1,0,0,0,-2,33,0,0.0002181,0,NA,1.513,-9998,-9998,-9998,NA,1,Mill River,Artifical Path,0.014238537,13493,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.014238537,c(613763.117632261, 4501161.3181615),55800,2
817,Site-17,Over,Next,-73.558108,41.20304891,atlantic_ocean_long_island_sound,42302.29222,2.36E-05,3,1,324,68,7732085,7/10/2008,Medium,957280,Mill River,0.699,1.10001E+12,0,Stream/River,46006,1,3,3,150042000,150042000,150020000,150009000,24.521,150009000,21.691,0,0,0,1,150009000,150021000,150009000,0,1,150018000,58.3874,100,0,0.5076,18.0504,18.0504,0,0.0277242,0,0,11660,12029,11660,0.00527896,0,NA,0.699,0,0,0,Perennial,1,Mill River,Perennial Stream/River,0.006599517,324,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.006599516,c(620894.12661238, 4562299.98659975),46006,3
818,Site-18,Over,Next,-73.24304471,40.7221993,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,13219,62,9499660,9/7/1999,Medium,960131,Penataquit Creek,0.941,2.0302E+12,0,Stream/River,46006,1,2,2,200073000,200073000,200074000,200053000,0.846,200053000,3.555,0,0,0,1,200053000,200098000,200053000,0,1,200061000,21.4497,100,0,0.6498,11.268,11.268,1,0,0,0,-23,422,5,0.00443145,0,NA,0.941,0,0,0,Perennial,1,Penataquit Creek,Perennial Stream/River,0.008658068,13219,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.008658068,c(648384.794636534, 4509403.79240097),46006,2
819,Site-19,Over,Next,-73.56868826,41.21216886,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,333,68,7732053,9/6/1999,Medium,NA,NA,1.017,1.10001E+12,0,Stream/River,46006,3,2,2,150042000,150042000,150028000,150028000,26.165,150009000,2.985,0,0,0,2,150028000,150032000,150023000,0,1,150025000,0,87.8634,0,0.5841,1.3293,1.3293,0,0.0480374,0,0,12345,16899,12345,0.0447788,0,NA,1.017,0,0,0,Perennial,1,Stream/River,Perennial,0.011188609,333,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.011188609,c(619990.34371532, 4563297.81046786),46006,2
820,Site-20,Over,Next,-73.22592634,40.84150988,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,12961,68,9509784,7/22/2008,Medium,979968,Nissequogue River,0.27,2.0302E+12,9508636,Artifical Path,55800,1,2,2,200074000,200074000,200043000,200029000,11.523,200029000,10.061,0,0,0,1,200029000,200053000,200029000,0,1,200040000,0,100,0,0.1377,48.5694,48.5694,0,1.42308,0,0,670,691,670,0.00077777,0,NA,0.27,0.177411,72872.3,0.948277,NA,1,Nissequogue River,Artifical Path,0.003039113,12961,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.003039114,c(649562.643035001, 4522677.91494293),55800,2
821,Site-21,Over,Next,-73.74823999,41.10464368,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,12450,68,6240375,7/22/2008,Medium,NA,NA,3.189,2.0301E+12,6240309,Artifical Path,55800,1,2,2,200032000,200032000,200041000,200006000,45.569,200006000,10.038,0,0,0,1,200006000,200049000,200006000,0,1,200038000,0,100,0,3.6999,8.9676,8.9676,0,23.189,0,0,10690,10788,10788,1.00E-05,0,NA,3.189,0.372907,3223260,3.83359,NA,1,Artifical Path,NA,0.031388611,12450,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.031388612,c(605109.407982031, 4551128.52875838),55800,2
822,Site-22,Over,Next,-73.84979333,40.94683189,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,12362,68,6241845,9/7/1999,Medium,NA,NA,2.174,2.0301E+12,0,Stream/River,46006,2,2,2,200032000,200032000,200056000,200056000,23.944,200006000,18.192,0,0,0,1,200056000,200066000,200006000,0,1,200024000,0,100,0,3.8655,20.9331,20.9331,0,0.090427,0,0,2357,2995,2357,0.00293468,0,NA,2.174,0,0,0,Perennial,1,Stream/River,Perennial,0.022595641,12362,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.022595642,c(596812.764183078, 4533491.81756816),46006,2
823,Site-23,Over,Next,-72.71158127,40.86320622,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13301,62,9496228,10/11/1999,Medium,NA,NA,2.838,2.0302E+12,0,Stream/River,46006,2,1,1,200123000,200072000,200098000,200074000,4.584,200035000,2.838,0,1,0,2,0,0,200074000,0,1,200074000,0,100,0,2.6667,2.6667,2.6667,0,0.143685,0.6516,3635,1236,3635,1267,0.00880952,0,H,2.688,0,0,0,Perennial,1,Stream/River,Perennial,0.026283454,13301,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.026283453,c(692864.355546775, 4526092.45158603),46006,1
824,Site-24,Over,Next,-74.16781322,40.55305903,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,12860,68,6261404,7/14/1999,Medium,NA,NA,2.613,2.0301E+12,0,Stream/River,46006,2,1,1,200106000,200033000,200115000,200059000,16.842,200016000,2.613,0,1,0,2,0,0,200059000,0,1,200083000,0,100,0,5.652,5.652,5.652,0,0.121298,0.3771,2113,228,2113,339,0.00719967,0,H,2.464,0,0,0,Perennial,1,Stream/River,Perennial,0.028068024,12860,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.028068025,c(570459.197999882, 4489476.99038944),46006,1
825,Site-25,Over,Next,-73.61055566,41.17058243,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,373,68,7734465,3/21/2001,Medium,NA,NA,1.565,1.10001E+12,0,Stream/River,46006,2,1,1,150043000,150043000,150039000,150039000,17.876,150008000,1.901,0,0,0,1,150039000,150051000,150008000,0,1,150011000,0,100,0,0.9468,1.2582,1.2582,0,0.0770831,0,0,8449,13406,8449,0.0316741,0,NA,1.565,0,0,0,Perennial,1,Stream/River,Perennial,0.016106673,373,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.016106673,c(616554.152455057, 4558624.04986096),46006,1
826,Site-26,Over,Next,-73.84932456,40.98817655,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,12364,68,6241353,7/22/2008,Medium,966040,Sprain Brook,6.337,2.0301E+12,0,Stream/River,46006,2,1,1,200032000,200032000,200066000,200056000,26.118,200006000,10.757,0,0,0,2,200056000,200083000,200056000,0,1,200056000,0,58.9016,0,5.0868,10.8936,10.8936,0,0.286932,0,0,2995,5073,2995,0.00327915,0,NA,6.337,0,0,0,Perennial,1,Sprain Brook,Perennial Stream/River,0.061982545,12364,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.061982543,c(596791.779550757, 4538082.09151304),46006,1
827,Site-27,Over,Next,-72.83209849,40.87992802,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,13416,62,9496218,10/11/1999,Medium,NA,NA,0.675,2.0302E+12,0,Stream/River,46006,2,2,2,200072000,200072000,200031000,200030000,22.478,200017000,5.74,0,0,0,2,200030000,200033000,200030000,0,1,200030000,0,100,0,0.2799,28.3275,28.3275,0,0.0450119,0,0,1187,1190,1190,1.00E-05,0,NA,0.675,0,0,0,Perennial,1,Stream/River,Perennial,0.007042279,13416,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.007042278,c(682660.640674539, 4527690.30664336),46006,2
828,Site-28,Over,Next,-73.29818881,40.7106492,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13212,62,9498456,9/7/1999,Medium,971296,Willetts Creek,2.986,2.0302E+12,0,Stream/River,46006,1,1,1,200123000,200073000,200098000,200053000,1.165,200053000,2.986,0,1,0,1,0,0,200053000,0,1,200074000,28.0512,100,0,7.9569,7.9569,7.9569,0,0.149442,0.063,727,133,727,186,0.00190761,0,H,2.836,0,0,0,Perennial,1,Willetts Creek,Perennial Stream/River,0.027902223,13212,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.027902224,c(643752.204000289, 4508029.85977132),46006,1
829,Site-29,Over,Next,-72.55674025,40.89127946,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13369,62,9496446,10/11/1999,Medium,953354,Hubbard Creek,1.35,2.0302E+12,0,Stream/River,46006,1,1,1,200072000,200073000,200074000,200061000,1.519,200061000,1.571,0,0,0,1,200061000,200098000,200061000,0,1,200061000,49.1562,92.8729,0,2.16,6.1245,6.1245,1,0,0,0,36,195,36,0.00117777,0,NA,1.35,0,0,0,Perennial,1,Hubbard Creek,Perennial Stream/River,0.013614529,13369,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.013614529,c(705828.197704725, 4529561.96793845),46006,1
830,Site-30,Over,Next,-73.5430772,41.23055265,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,375,68,25077334,7/10/2008,Medium,957280,Mill River,2.244,1.10001E+12,9507830,Artifical Path,55800,1,2,2,150048000,150042000,150025000,150009000,26.466,150009000,7.685,0,0,0,1,150009000,150028000,150009000,0,1,150023000,0,100,0,1.9998,11.0358,11.0358,0,74.0989,0,0,13342,15992,13342,0.0118093,0,NA,2.244,1,326393,15.0234,NA,1,Mill River,Artifical Path,0.021049255,375,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.021049255,c(622103.235892051, 4565374.41502836),55800,2
831,Site-31,Over,Next,-73.70358849,41.03114763,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,394,68,6240237,9/6/1999,Medium,NA,NA,1.689,1.10001E+12,0,Stream/River,46006,2,2,2,200032000,200032000,200056000,200056000,8.578,200032000,6.698,0,0,0,1,200056000,200066000,200032000,0,1,200049000,0,63.8638,0,2.4318,5.6862,5.6862,0,0.0729455,0,0,4011,6236,4011,0.0131735,0,NA,1.689,0,0,0,Perennial,1,Stream/River,Perennial,0.017203267,394,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.017203266,c(608980.153307359, 4543024.20733945),46006,2
832,Site-32,Over,Next,-73.07865661,40.75470838,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13255,62,9499622,9/7/1999,Medium,944912,Brown Creek,1.45,2.0302E+12,0,Stream/River,46006,1,1,1,200123000,200073000,200098000,200035000,2.749,200035000,1.45,0,1,0,1,0,0,200035000,0,1,200074000,0,100,0,10.4922,10.4922,10.4922,1,0,7.7103,568,179,568,179,0.0029923,0,H,1.3,0,0,0,Perennial,1,Brown Creek,Perennial Stream/River,0.013367824,13255,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.013367825,c(662190.039192705, 4513303.60399906),46006,1
833,Site-33,Over,Next,-72.85609227,40.9622967,atlantic_ocean_long_island_sound,26438.93264,3.78E-05,2,1,12884,68,9508308,10/11/1999,Medium,NA,NA,0.44,2.0302E+12,0,Stream/River,46006,2,2,2,200074000,200074000,200074000,200047000,1.157,200037000,1.259,0,0,0,2,200047000,200098000,200047000,0,1,200061000,0,100,0,0.0747,1.0611,1.0611,1,0,0,0,-4,44,44,1.00E-05,0,NA,0.44,0,0,0,Perennial,1,Stream/River,Perennial,0.004471453,12884,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.004471453,c(680414.627673859, 4536784.99275348),46006,2
834,Site-34,Over,Next,-73.85941544,40.90183747,atlantic_ocean_long_island_sound,42302.29222,2.36E-05,3,1,12349,68,6241853,9/7/1999,Medium,944820,Bronx River,8.887,2.0301E+12,0,Stream/River,46006,1,3,3,200032000,200032000,200024000,200006000,15.057,200006000,86.722,0,0,0,1,200006000,200024000,200006000,0,1,200023000,3.39366,100,0,25.1199,139.291,139.291,0,0.328803,0,0,1531,2357,1727,0.0007089,0,NA,8.887,0,0,0,Perennial,1,Bronx River,Perennial Stream/River,0.085516517,12349,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.085516518,c(596068.000380022, 4528486.32044605),46006,3
835,Site-35,Over,Next,-72.98202067,40.76423123,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13272,62,9496852,7/22/2008,Medium,958002,Mud Creek,0.432,2.0302E+12,9495994,Artifical Path,55800,1,1,1,200123000,200072000,200098000,200061000,1.819,200061000,0.432,0,1,0,1,0,0,200061000,0,1,200074000,80.8227,100,0,11.5686,11.5686,11.5686,1,0,11.3679,208,133,208,133,0.00265957,0,H,0.282,-9998,-9998,-9998,NA,1,Mud Creek,Artifical Path,0.004141536,13272,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.004141537,c(670323.725995344, 4514543.94065493),55800,1
836,Site-36,Over,Next,-73.56758637,40.87205898,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,12947,68,9509798,7/22/2008,Medium,969857,Beaver Brook,0.201,2.0302E+12,9508606,Artifical Path,55800,1,1,1,200074000,200074000,200043000,200035000,1.904,200035000,1.916,0,0,0,1,200035000,200047000,200035000,0,1,200040000,0,100,0,0.1701,17.1612,17.1612,0,0.421571,0,0,752,858,752,0.00527363,0,NA,0.201,1,16782,0.62878,NA,1,Beaver Brook,Artifical Path,0.002047678,12947,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.002047678,c(620702.657041875, 4525541.98326493),55800,1
837,Site-37,Over,Next,-73.69908588,40.98397022,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,12427,68,6241837,7/22/2008,Medium,977312,Beaver Swamp Brook,6.279,2.0301E+12,0,Stream/River,46006,1,1,1,200105000,200032000,200004000,200004000,0,200004000,6.279,0,1,1,0,0,0,1.50E+08,0,1,2.00E+08,0,100,0,11.9106,11.9106,11.9106,0,0.274112,1.2465,2612,70,2612,70,0.00414681,0,H,6.13,0,0,0,Perennial,1,Beaver Swamp Brook,Perennial Stream/River,0.062841701,12427,17-02,5331484361,Long Island Sound,17,atlantic_ocean_long_island_sound,2376808551,1623930.163,0.062841701,c(609436.705712396, 4537792.50299108),46006,1
838,Site-38,Over,Next,-73.73884502,40.66678507,atlantic_ocean_long_island_sound,141259.4401,7.08E-06,1,1,13135,62,9498634,7/22/2008,Medium,NA,NA,6.089,2.0302E+12,0,Stream/River,46006,2,1,1,200123000,200073000,200098000,200053000,4.67,200026000,6.089,0,1,0,2,0,0,200053000,0,1,200074000,24.8829,100,0,33.5052,33.5052,33.5052,0,0.247583,8.289,1308,159,1308,167,0.00192119,0,H,5.939,0,0,0,Perennial,1,Stream/River,Perennial,0.059278855,13135,17-01,4442172011,Atlantic Ocean,17,atlantic_ocean_long_island_sound,4914504999,2779625.309,0.059278855,c(606598.737148299, 4502532.70149294),46006,1
